<2.csv;US-OR;1/1/2012 12:00'1>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-PA;1/1/2012 12:00'1>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-RI;1/1/2012 12:00'1>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-SC;1/1/2012 12:00'1>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-SD;1/1/2012 12:00'1>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-TN;1/1/2012 12:00'1>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-TX;1/1/2012 12:00'1>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-UT;1/1/2012 12:00'1>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-VA;1/1/2012 12:00'1>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-VT;1/1/2012 12:00'1>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-WA;1/1/2012 12:00'1>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-WI;1/1/2012 12:00'1>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-WV;1/1/2012 12:00'1>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-WY;1/1/2012 12:00'1>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-AK;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-AL;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-AR;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-AZ;1/7/2012 12:00'6>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-CA;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-CO;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-CT;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-DC;1/7/2012 12:00'6>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-DE;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-FL;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-GA;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-HI;1/7/2012 12:00'6>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-IA;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-ID;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-IL;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-IN;1/7/2012 12:00'6>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-KS;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-KY;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-LA;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-MA;1/7/2012 12:00'6>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-MD;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-ME;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-MI;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-MN;1/7/2012 12:00'6>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-MO;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-MS;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-MT;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-NC;1/7/2012 12:00'6>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-ND;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-NE;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-NH;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-NJ;1/7/2012 12:00'6>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-NM;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-NV;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-NY;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-OH;1/7/2012 12:00'6>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-OK;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-OR;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-PA;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-RI;1/7/2012 12:00'6>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-SC;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-SD;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-TN;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-TX;1/7/2012 12:00'6>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-UT;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-VA;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-VT;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-WA;1/7/2012 12:00'6>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-WI;1/7/2012 12:00'6>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-WV;1/7/2012 12:00'6>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-WY;1/7/2012 12:00'6>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-AK;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-AL;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-AR;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-AZ;1/12/2012 12:00'11>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-CA;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-CO;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-CT;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-DC;1/12/2012 12:00'11>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-DE;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-FL;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-GA;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-HI;1/12/2012 12:00'11>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-IA;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-ID;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-IL;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-IN;1/12/2012 12:00'11>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-KS;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-KY;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-LA;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-MA;1/12/2012 12:00'11>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-MD;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-ME;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-MI;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-MN;1/12/2012 12:00'11>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-MO;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-MS;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-MT;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-NC;1/12/2012 12:00'11>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-ND;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-NE;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-NH;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-NJ;1/12/2012 12:00'11>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-NM;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-NV;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-NY;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-OH;1/12/2012 12:00'11>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-OK;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-OR;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-PA;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-RI;1/12/2012 12:00'11>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-SC;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-SD;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-TN;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-TX;1/12/2012 12:00'11>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-UT;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-VA;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-VT;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-WA;1/12/2012 12:00'11>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-WI;1/12/2012 12:00'11>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-WV;1/12/2012 12:00'11>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-WY;1/12/2012 12:00'11>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-AK;1/17/2012 12:00'16>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-AL;1/17/2012 12:00'16>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-AR;1/17/2012 12:00'16>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
<2.csv;US-AZ;1/17/2012 12:00'16>,<0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369;0.341366369>
<2.csv;US-CA;1/17/2012 12:00'16>,<0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169;0.99868169>
<2.csv;US-CO;1/17/2012 12:00'16>,<0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179;0.97596179>
<2.csv;US-CT;1/17/2012 12:00'16>,<0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469;0.818646469>
